0.575683738838734 0.399763027857879
0.271005484867378 0.276291723957421
0.628528529139482 0.129966938928686
0.834291396119768 0.0021912404346239
0.0129576274254162 0.323480923345071
0.814248968294938 0.469090593265877
0.878882293533013 0.648955158725826
0.753440930393264 0.683131466006456
0.0954807335955467 0.933805331556967
0.182152922350053 0.491534408876456
0.879515042472405 0.482198787612002
0.597427425252938 0.264595055144557
0.429443776807489 0.00724423677066538
0.703048515926603 0.592159052189514
0.273236738179455 0.702888135659922
0.924982887657817 0.425621019874523
0.610242998977305 0.361522931773925
0.67252447394306 0.0500927525805741
0.816803680181878 0.0154716698524876
0.236598538810666 0.465403092776147
0.383029046181137 0.470557920853867
0.471554937060715 0.301426861575538
0.557877724318708 0.867884993491641
0.300333217391899 0.799947257991856
0.897315779653059 0.505502137590899
0.35998182481154 0.541957651517334
0.166459772347687 0.36273314168804
0.943479611512031 0.0934849512267322
0.80233560260494 0.00641042972282061
0.846847947149932 0.621284292368816
0.426918423002082 0.242132343930254
0.728954502255169 0.310069491765494
0.398498035687254 0.388627948420415
0.858847594288572 0.517359361759089
0.976430684782765 0.70334817781269
0.866327785824578 0.0800090637430591
0.697206792746301 0.716749829573906
0.108505362695318 0.408957121618538
0.0106438505512866 0.296000563677401
0.706717330825849 0.561558783315848
0.706911019378766 0.903101257934748
0.694843272536454 0.767734600588556
0.47952774701618 0.226743698691364
0.0339512122021761 0.950567107158977
0.127407828870885 0.862985625333612
0.872128539193481 0.0261546755331357
0.441932277494079 0.139748422494041
0.305023012824833 0.0491637098831887
0.9320690873694 0.984435484271699
0.992001636881382 0.342581400341625
0.529626177870494 0.338907349546862
0.874123264045512 0.669544928553302
0.195185265129053 0.613428932434613
0.162746238132355 0.669369445028421
0.910859952173596 0.292114424189606
0.429864129251737 0.379159098667632
0.161907811724538 0.0086002335923725
0.183837655551656 0.387128705339101
0.760211486723372 0.687063265911799
0.580125447167142 0.259299289090233
0.57616612062611 0.933278536858632
0.379100675871177 0.210199430217128
0.599570188484886 0.710113065647945
0.113937208947696 0.450253613037175
0.0661863042349863 0.932606686806589
0.20678166169989 0.332036063695343
0.682279251833576 0.0908774864351738
0.401977622603056 0.999533713329366
0.556505633777243 0.181649532253691
0.531021715389109 0.866098814581567
0.0639974605590093 0.364581767173755
0.0397071549853809 0.835293404681279
0.433121496081874 0.492969440525849
0.864246863808598 0.433332043901706
0.955910766942385 0.917894307485732
0.288952223159816 0.245005821457601
0.404310037104557 0.732702347791149
0.766415279715515 0.596347641011862
0.959806673675686 0.663923833828384
0.0699747400684165 0.485072199481107
0.499491723486917 0.71249262509518
0.421214789348289 0.52360991459508
0.89132758038646 0.914990966634355
0.559408899657153 0.590347834672009
0.605381563587758 0.905913861424622
0.814988999075717 0.982355902428904
0.309572193450095 0.292173775049007
0.347174449985462 0.551337536215474
0.390179595160382 0.989632374602199
0.659447519415732 0.446834488979929
0.163217057549961 0.707632956890218
0.23351815307211 0.734700846362254
0.913140363019491 0.892268850417933
0.398766759037397 0.7652168026032
0.548790753608938 0.181272185957652
0.693310863661259 0.481578925848742
0.305766141650158 0.417668374915453
0.92308322243536 0.0212093624385117
0.462437104649114 0.602648753953468
0.323701433988149 0.834532637537705
0.570700913933432 0.343014097000944
0.712283247482163 0.302287239256449
0.46694854994628 0.832945453856581
0.172586255321552 0.374444388958832
0.623885240230656 0.868933948627177
0.772063747873559 0.160625158883922
0.193003213122954 0.479695315696157
0.0506794802149197 0.822564987383115
0.371408251752801 0.233625715241593
0.319657233692546 0.766300463474496
0.741782952911119 0.954118274130914
0.938345891394814 0.527318245045523
0.675213819684095 0.331411385131726
0.56626088245132 0.569594893404094
0.295712544254825 0.811325649643003
0.330335856103495 0.280729476958853
0.506896444832392 0.253822887434542
0.740279435990508 0.681670421586218
0.805019348768992 0.836908462847075
0.0606060782729676 0.0603749323917436
0.171400043261889 0.598272642399311
0.224205886583871 0.900659955060417
0.361999634821899 0.0486391140374537
0.264689295210265 0.522323232387343
0.641685018149058 0.276806906460229
0.412100987700793 0.41559855519589
0.519948106035566 0.564150802122499
0.476105797326242 0.138337508374051
0.508108395854062 0.953979400430796
0.216784660805382 0.993377544448421
0.293627402416257 0.824488907505054
0.766691687873887 0.31576247155469
0.739899230999825 0.483069148605256
0.561010083444887 0.556742522193465
0.758283140956556 0.592834836613776
0.704034337636099 0.943100648905663
0.0196133917288917 0.242319072243906
0.0363658154552643 0.644791356588151
0.689289148286585 0.763129097299245
0.527801286674943 0.940107494099116
0.691339533632314 0.683734796328347
0.751348876744206 0.50596463284733
0.509604777446764 0.529074718490743
